ANP,SECTOR,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,PROCEDENCIA,EDAD,FECHA,VISITAS_E1,VISITAS_E2A3,VISITAS_E3A30,FECHA_CORTE
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230228,8,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230331,12,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230430,23,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230531,3,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230630,17,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230731,12,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20230831,13,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20231031,14,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230731,199,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO MAYOR,20230731,13,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,INFANTE,20230731,25,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,MENOR,20230731,56,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20230430,1,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20230531,2,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20230630,1,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20230831,5,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20231031,3,0,0,20240527
BP Alto Mayo,Ruta de las aves,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO MAYOR,20230331,3,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,EXTRANJERO,ADULTO,20231031,5,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20220430,30,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20220531,22,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20220630,18,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230131,6,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230228,5,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230531,8,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230630,21,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230731,59,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20230930,36,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20231031,24,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,MENOR,20220430,5,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,MENOR,20220630,16,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20220131,63,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20220228,39,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20220331,25,0,0,20240527
BP Alto Mayo,Urcuchaqui,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20230831,23,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20220731,18,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20220831,24,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20220930,19,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20221031,65,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,LOCAL,ADULTO,20221231,18,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20221031,2,0,0,20240527
BP Alto Mayo,,SAN MARTIN,RIOJA,PARDO MIGUEL,220805,NACIONAL,ADULTO,20221130,20,0,0,20240527
PN Bahuaja-Sonene,Heath,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,211210,NACIONAL,ADULTO,20220131,5,0,0,20240527
PN Cordillera Azul,,LORETO,UCAYALI,PAMPA HERMOSA,160604,EXTRANJERO,ADULTO,20230131,1,0,0,20240527
PN Cordillera Azul,,LORETO,UCAYALI,PAMPA HERMOSA,160604,EXTRANJERO,ADULTO,20230630,0,81,8,20240527
PN Cordillera Azul,,LORETO,UCAYALI,PAMPA HERMOSA,160604,LOCAL,ADULTO,20231031,0,6,0,20240527
PN Cordillera Azul,,LORETO,UCAYALI,PAMPA HERMOSA,160604,LOCAL,MENOR,20231031,0,30,0,20240527
PN Cordillera Azul,,LORETO,UCAYALI,PAMPA HERMOSA,160604,NACIONAL,ADULTO,20230131,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,EXTRANJERO,ADULTO,20230331,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,EXTRANJERO,ADULTO,20230731,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,EXTRANJERO,ADULTO,20231031,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,ADULTO,20230131,7,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,ADULTO,20230630,38,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,ADULTO,20230731,5,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,ADULTO,20231031,144,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,ADULTO,20231130,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,MENOR,20230831,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,LOCAL,MENOR,20231031,157,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230131,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230228,34,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230331,12,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230430,43,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230531,9,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230630,14,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230731,59,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230831,157,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20230930,114,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20231031,8,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO,20231130,93,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO MAYOR,20230430,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO MAYOR,20230630,5,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO MAYOR,20230731,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO MAYOR,20230831,5,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,ADULTO MAYOR,20230930,4,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,INFANTE,20230430,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,INFANTE,20230831,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20230131,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20230331,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20230430,2,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20230731,4,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20230831,1,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20230930,134,0,0,20240527
PN de Cutervo,,CAJAMARCA,CUTERVO,SANTO DOMINGO DE LA CAPILLA,60612,NACIONAL,MENOR,20231130,23,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220131,37,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220228,33,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220331,30,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220430,26,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220531,41,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220630,43,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220731,50,4,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220831,112,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20220930,44,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20221031,36,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20221130,34,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20221231,35,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230131,35,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230228,28,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230331,20,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230430,43,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230531,40,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230630,35,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230731,63,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230831,49,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20230930,49,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20231031,43,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,ADULTO,20231130,31,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,EXTRANJERO,MENOR,20220831,2,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220131,5850,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220228,4282,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220331,2049,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220430,2211,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220531,3897,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220630,3659,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220731,6145,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220831,6766,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20220930,2206,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20221031,4424,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20221130,3415,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20221231,2294,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230131,3960,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230228,3117,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230331,1412,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230430,2992,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230531,1428,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230630,2516,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230731,5608,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230831,5965,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20230930,2820,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20231031,4010,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO,20231130,3550,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20220331,13,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20220531,1,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20220630,59,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20220731,637,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20220831,250,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20220930,157,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20221130,88,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20221231,2,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230228,39,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230331,8,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230430,24,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230531,35,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230630,7,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230731,462,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230831,77,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20230930,244,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20231031,57,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,ADULTO MAYOR,20231130,110,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20220331,10,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20220731,115,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20220831,232,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20220930,88,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20221130,48,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20221231,25,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230228,2,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230331,4,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230430,17,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230531,5,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230630,1,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230731,531,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230831,50,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20230930,145,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20231031,16,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,INFANTE,20231130,56,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220131,1367,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220228,906,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220331,449,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220430,509,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220531,868,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220630,371,0,0,20240527
PN de Tingo María,Cueva de las Lechuzas,HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,LOCAL,MENOR,20220731,1021,0,0,20240527
